INDEX-1	INDEX-2	TMP-PMI-VALUE	PMI-VALUE	TMP-ALT-PMI-VALUE	ALT-PMI-VALUE
1201	1021	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
816	146	695.0000100775	2.8419848109	8.5802469136	0.9334997857
813	239	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1214	783	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	8	9.2666671875	0.9669235656	0.0958356315	-1.0184729911
300	1247	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
4	39	27.2549032845	1.4354446452	0.2836155887	-0.5472699022
1279	1278	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
348	0	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
437	1094	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1341	699	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1039	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
215	1372	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
672	15	198.5714294792	2.2979167622	2.2712418301	0.3562633781
635	1162	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
668	139	695.0000100775	2.8419848109	8.1286549708	0.9100186899
467	329	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
98	1208	695.0000100775	2.8419848109	8.1286549708	0.9100186899
128	278	695.0000100775	2.8419848109	8.1286549708	0.9100186899
471	18	278.0000001668	2.4440447962	3.1519274376	0.4985762108
457	452	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1063	1205	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
851	371	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
575	1064	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
607	72	695.0000100775	2.8419848109	8.1286549708	0.9100186899
569	1250	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
821	2	154.4444335647	2.1887722602	1.9632768362	0.2929815426
1300	649	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
0	141	13.9000009744	1.1430148307	0.1469034031	-0.8329681434
1	110	49.6428571234	1.6958567687	0.5575611713	-0.2537074782
3	48	27.2549032845	1.4354446452	0.2853037767	-0.5446924793
18	904	278.0000001668	2.4440447962	3.1519274376	0.4985762108
22	780	347.5000050388	2.5409548152	3.9601139601	0.5977076838
241	390	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
672	4	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
996	1346	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1191	1287	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1320	62	695.0000100775	2.8419848109	8.1286549708	0.9100186899
0	196	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
2	134	38.6111137581	1.5867123293	0.4109994086	-0.3861588030
862	8	139.0000000834	2.1430148005	1.5759637188	0.1975462151
7	1234	126.3636358007	2.1016221132	1.4300411523	0.1553485353
22	769	694.9999617750	2.8419847807	9.1447368421	0.9611712123
785	1129	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
818	106	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1226	455	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
27	603	694.9999617750	2.8419847807	9.1447368421	0.9611712123
45	45	772.2222083737	2.8877422874	12.0659722222	1.0815623212
556	376	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
882	665	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
430	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
296	127	695.0000100775	2.8419848109	8.1286549708	0.9100186899
235	543	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
287	406	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
2	1367	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
10	1119	173.7499995005	2.2399248120	1.9800569801	0.2966776881
5	19	18.5333343749	1.2679535613	0.1916712631	-0.7174429952
663	261	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1281	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
340	29	347.5000050388	2.5409548152	3.9601139601	0.5977076838
455	712	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
347	1330	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
313	745	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
811	378	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1377	589	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
568	37	463.3333293178	2.6658935418	5.5158730159	0.7416142595
905	150	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
654	463	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
867	7	126.3636358007	2.1016221132	1.4300411523	0.1553485353
1297	621	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1307	311	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
347	86	695.0000100775	2.8419848109	8.1286549708	0.9100186899
36	137	231.6666807597	2.3648635763	2.5226860254	0.4018632014
2	1191	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
784	1193	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
789	1038	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
787	1100	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
141	1295	695.0000100775	2.8419848109	8.1286549708	0.9100186899
62	1058	695.0000100775	2.8419848109	8.1286549708	0.9100186899
52	1368	463.3333293178	2.6658935418	5.3256704981	0.7263742929
320	978	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
784	1248	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
129	346	695.0000100775	2.8419848109	8.1286549708	0.9100186899
80	544	695.0000100775	2.8419848109	8.5802469136	0.9334997857
333	531	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
906	97	695.0000100775	2.8419848109	8.1286549708	0.9100186899
0	1242	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
6	1056	126.3636358007	2.1016221132	1.4300411523	0.1553485353
22	560	694.9999617750	2.8419847807	9.1447368421	0.9611712123
7	1025	126.3636358007	2.1016221132	1.8386243386	0.2644930047
1357	1187	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
333	169	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
395	7	126.3636358007	2.1016221132	1.4300411523	0.1553485353
153	890	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
885	726	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
907	44	463.3333293178	2.6658935418	5.3256704981	0.7263742929
41	4	27.2549032845	1.4354446452	0.2836155887	-0.5472699022
1252	750	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1255	657	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
23	573	347.5000050388	2.5409548152	3.9601139601	0.5977076838
30	356	463.3333293178	2.6658935418	6.4351851852	0.8085610491
0	1286	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
176	1260	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
378	545	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
176	188	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
86	347	695.0000100775	2.8419848109	8.1286549708	0.9100186899
886	684	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
254	1264	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1142	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1114	868	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
728	602	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
2	1202	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
121	616	695.0000100775	2.8419848109	8.5802469136	0.9334997857
21	613	347.5000050388	2.5409548152	4.0643274854	0.6089886942
99	1188	695.0000100775	2.8419848109	8.1286549708	0.9100186899
14	830	198.5714294792	2.2979167622	2.2383252818	0.3499232001
610	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
866	49	463.3333293178	2.6658935418	5.3256704981	0.7263742929
798	792	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
90	212	695.0000100775	2.8419848109	8.1286549708	0.9100186899
695	469	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
709	35	463.3333293178	2.6658935418	5.3256704981	0.7263742929
263	1040	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
59	1261	695.0000100775	2.8419848109	8.1286549708	0.9100186899
9	1051	154.4444454912	2.1887722938	1.7353308365	0.2393822842
12	958	198.5714294792	2.2979167622	2.2383252818	0.3499232001
1162	635	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1141	1286	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
46	321	463.3333293178	2.6658935418	5.3256704981	0.7263742929
56	11	297.8571511191	2.4740080313	3.7165775401	0.5701431981
749	1056	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
205	339	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1353	1267	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
634	1006	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
565	207	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
2	1246	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
38	130	231.6666807597	2.3648635763	2.5226860254	0.4018632014
57	1301	695.0000100775	2.8419848109	8.1286549708	0.9100186899
59	1239	695.0000100775	2.8419848109	8.1286549708	0.9100186899
80	588	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
294	101	695.0000100775	2.8419848109	8.1286549708	0.9100186899
261	1080	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
40	101	231.6666807597	2.3648635763	2.6127819549	0.4171031680
10	1031	173.7499995005	2.2399248120	1.9800569801	0.2966776881
667	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
945	560	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
37	622	463.3333293178	2.6658935418	5.5158730159	0.7416142595
15	1304	397.1428313569	2.5989467277	5.1865671642	0.7148800062
57	2	38.6111137581	1.5867123293	0.4109994086	-0.3861588030
524	179	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
7	1135	126.3636358007	2.1016221132	1.4300411523	0.1553485353
1351	213	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1035	302	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
864	34	463.3333293178	2.6658935418	5.3256704981	0.7263742929
23	1067	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1000	1354	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1037	207	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
955	228	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
529	1290	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
561	309	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
962	22	347.5000050388	2.5409548152	3.9601139601	0.5977076838
749	6	126.3636358007	2.1016221132	1.4300411523	0.1553485353
803	670	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
709	1235	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
590	665	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
576	1099	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
504	810	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
825	1254	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1270	247	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
973	947	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1305	417	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
844	676	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
493	1173	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
832	1059	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1026	559	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
780	150	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1261	515	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
381	386	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
13	1388	198.5714294792	2.2979167622	2.2712418301	0.3562633781
875	981	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
433	29	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1269	631	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
248	1306	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
198	809	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1353	74	695.0000100775	2.8419848109	8.1286549708	0.9100186899
742	1350	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
86	436	695.0000100775	2.8419848109	8.1286549708	0.9100186899
96	126	347.5000291900	2.5409548454	3.8504155125	0.5855075984
1377	1117	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
460	106	695.0000100775	2.8419848109	8.1286549708	0.9100186899
981	1371	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1074	1304	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
620	1298	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1025	7	126.3636358007	2.1016221132	1.8386243386	0.2644930047
619	40	463.3333293178	2.6658935418	5.5158730159	0.7416142595
587	1032	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1289	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
1249	1262	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
746	1215	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1149	1015	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
554	19	278.0000001668	2.4440447962	3.1519274376	0.4985762108
420	1357	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
429	1078	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1355	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
1011	430	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
364	1046	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
183	1263	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
197	829	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
379	548	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
203	632	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
179	1376	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
995	948	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1325	975	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1214	311	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
225	5	92.6666667223	1.9669235415	1.0435435435	0.0185105754
932	821	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
722	139	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1164	506	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
464	37	463.3333293178	2.6658935418	5.5158730159	0.7416142595
137	957	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1015	284	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1115	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
462	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
264	788	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
876	1268	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
895	679	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
62	1246	695.0000100775	2.8419848109	8.1286549708	0.9100186899
76	812	695.0000100775	2.8419848109	8.1286549708	0.9100186899
70	910	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1181	100	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1184	7	126.3636358007	2.1016221132	1.4300411523	0.1553485353
288	33	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1259	1018	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1269	708	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
692	1168	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1009	481	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
90	389	695.0000100775	2.8419848109	8.1286549708	0.9100186899
100	79	347.5000291900	2.5409548454	3.8504155125	0.5855075984
84	465	695.0000100775	2.8419848109	8.1286549708	0.9100186899
99	0	27.8000000167	1.4440447962	0.3107534093	-0.5075840980
82	637	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1329	763	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1334	608	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1257	915	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
47	279	463.3333293178	2.6658935418	5.5158730159	0.7416142595
23	1023	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1288	141	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1275	346	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
224	102	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1155	917	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1017	332	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
293	10	173.7499995005	2.2399248120	1.9800569801	0.2966776881
930	817	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
604	428	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1375	1102	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
160	90	695.0000100775	2.8419848109	8.1286549708	0.9100186899
712	405	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
685	1242	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
725	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
1185	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
129	1238	695.0000100775	2.8419848109	8.1286549708	0.9100186899
160	277	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1272	428	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1258	1082	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1249	1141	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
629	1074	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1077	1266	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
137	968	695.0000100775	2.8419848109	8.1286549708	0.9100186899
664	0	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
998	899	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1080	1184	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1145	1018	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1149	949	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1293	19	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1278	484	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
10	1382	173.7499995005	2.2399248120	1.9800569801	0.2966776881
14	1258	198.5714294792	2.2979167622	2.2383252818	0.3499232001
995	981	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
650	412	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
515	1261	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
84	542	695.0000100775	2.8419848109	8.1286549708	0.9100186899
136	812	695.0000100775	2.8419848109	8.1286549708	0.9100186899
251	1334	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
77	748	695.0000100775	2.8419848109	8.1286549708	0.9100186899
855	48	463.3333293178	2.6658935418	5.3256704981	0.7263742929
700	975	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
605	584	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1265	678	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1219	189	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
205	427	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
23	968	347.5000050388	2.5409548152	3.9601139601	0.5977076838
788	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
169	9	154.4444454912	2.1887722938	1.7353308365	0.2393822842
611	387	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1005	660	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
464	4	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
